LABEL_STAGE,MQ3_PCT,MQ5_PCT,MQ135_PCT,Temp_C_PCT,Hum_PCT_PCT,hue,saturation,value,contrast,homogeneity,energy,correlation,hist_r_0,hist_r_1,hist_r_2,hist_r_3,hist_r_4,hist_r_5,hist_r_6,hist_r_7,hist_r_8,hist_r_9,hist_r_10,hist_r_11,hist_r_12,hist_r_13,hist_r_14,hist_r_15,hist_r_16,hist_r_17,hist_r_18,hist_r_19,hist_r_20,hist_r_21,hist_r_22,hist_r_23,hist_r_24,hist_r_25,hist_r_26,hist_r_27,hist_r_28,hist_r_29,hist_r_30,hist_r_31,hist_g_0,hist_g_1,hist_g_2,hist_g_3,hist_g_4,hist_g_5,hist_g_6,hist_g_7,hist_g_8,hist_g_9,hist_g_10,hist_g_11,hist_g_12,hist_g_13,hist_g_14,hist_g_15,hist_g_16,hist_g_17,hist_g_18,hist_g_19,hist_g_20,hist_g_21,hist_g_22,hist_g_23,hist_g_24,hist_g_25,hist_g_26,hist_g_27,hist_g_28,hist_g_29,hist_g_30,hist_g_31,hist_b_0,hist_b_1,hist_b_2,hist_b_3,hist_b_4,hist_b_5,hist_b_6,hist_b_7,hist_b_8,hist_b_9,hist_b_10,hist_b_11,hist_b_12,hist_b_13,hist_b_14,hist_b_15,hist_b_16,hist_b_17,hist_b_18,hist_b_19,hist_b_20,hist_b_21,hist_b_22,hist_b_23,hist_b_24,hist_b_25,hist_b_26,hist_b_27,hist_b_28,hist_b_29,hist_b_30,hist_b_31
fresh_day1,1.222450431,1.40982805,0.929316835,0.43986804,0.332477153,48.5658,27.5648,169.9067,5.1033,0.7234,0.1109,0.9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,134.0,87.0,131.0,267.0,443.0,506.0,727.0,1989.0,1897.0,4174.0,9258.0,6218.0,8366.0,22956.0,4949.0,3293.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,132.0,89.0,178.0,295.0,445.0,559.0,707.0,2218.0,2324.0,2488.0,9879.0,6891.0,7158.0,14814.0,13931.0,3390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,160.0,153.0,400.0,906.0,1668.0,4069.0,7273.0,4531.0,2540.0,883.0,2151.0,8081.0,3423.0,4670.0,15726.0,8442.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,-1.194802117,-1.499470296,-0.683471218,-0.375887234,-0.263468301,46.7636,31.2838,169.515,7.1352,0.764,0.1213,0.9914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,110.0,228.0,269.0,351.0,513.0,710.0,1050.0,2028.0,1177.0,1831.0,11747.0,5485.0,10701.0,19428.0,8073.0,1761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,116.0,233.0,286.0,425.0,529.0,682.0,996.0,1952.0,1203.0,1574.0,11195.0,8395.0,9581.0,9645.0,16499.0,2164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,164.0,496.0,629.0,748.0,1992.0,6856.0,7017.0,4913.0,784.0,720.0,1846.0,9408.0,3300.0,6486.0,11686.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,0.517418437,0.578599951,0.096910098,0.031990403,0.028882299,47.146,25.6335,174.6926,1.6486,0.8043,0.1314,0.9982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,50.0,147.0,418.0,564.0,648.0,753.0,1024.0,1076.0,1329.0,4956.0,14501.0,4150.0,9760.0,18658.0,7033.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,105.0,199.0,437.0,651.0,680.0,830.0,1117.0,1568.0,2292.0,2614.0,14106.0,4978.0,7537.0,16466.0,11462.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,143.0,441.0,1079.0,1876.0,3194.0,2621.0,2450.0,3040.0,2362.0,494.0,462.0,5171.0,9956.0,3879.0,7295.0,15039.0,6007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,-0.59048898,-0.668242197,-0.475369534,-0.171948415,-0.240979793,50.2339,29.3251,174.8716,6.2457,0.721,0.1081,0.9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,113.0,122.0,212.0,480.0,639.0,766.0,1144.0,2458.0,2290.0,9092.0,6774.0,5582.0,9919.0,18415.0,6657.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,72.0,116.0,185.0,397.0,483.0,699.0,858.0,1073.0,2227.0,3046.0,5513.0,9469.0,5958.0,5051.0,15661.0,12651.0,2060.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,389.0,512.0,1001.0,1308.0,4005.0,6720.0,5142.0,2982.0,1245.0,958.0,5612.0,4391.0,2643.0,4277.0,16869.0,7442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,1.021012718,0.994214,0.617164309,0.269919024,0.208790361,48.5658,27.5648,169.9067,5.1033,0.7234,0.1109,0.9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,134.0,87.0,131.0,267.0,443.0,506.0,727.0,1989.0,1897.0,4174.0,9258.0,6218.0,8366.0,22956.0,4949.0,3293.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,132.0,89.0,178.0,295.0,445.0,559.0,707.0,2218.0,2324.0,2488.0,9879.0,6891.0,7158.0,14814.0,13931.0,3390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,160.0,153.0,400.0,906.0,1668.0,4069.0,7273.0,4531.0,2540.0,883.0,2151.0,8081.0,3423.0,4670.0,15726.0,8442.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,-0.389051268,-0.252628148,-0.215242428,-0.205938219,-0.083560239,47.0239,30.493,200.1312,4.2446,0.7584,0.1181,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,53.0,83.0,133.0,223.0,491.0,640.0,748.0,797.0,1973.0,1096.0,1122.0,3714.0,10946.0,5650.0,7900.0,14846.0,12524.0,2548.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,76.0,170.0,298.0,466.0,643.0,775.0,861.0,1902.0,1083.0,996.0,2315.0,13803.0,7011.0,6682.0,8551.0,17250.0,2556.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,80.0,286.0,502.0,636.0,1056.0,2355.0,6408.0,7604.0,4454.0,1329.0,564.0,820.0,2890.0,8327.0,2811.0,4653.0,8837.0,11893.0,0.0,0.0,0.0,0.0
fresh_day1,1.323169287,1.825442099,1.033367677,0.507847646,0.377454169,50.2339,29.3251,174.8716,6.2457,0.721,0.1081,0.9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,113.0,122.0,212.0,480.0,639.0,766.0,1144.0,2458.0,2290.0,9092.0,6774.0,5582.0,9919.0,18415.0,6657.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,72.0,116.0,185.0,397.0,483.0,699.0,858.0,1073.0,2227.0,3046.0,5513.0,9469.0,5958.0,5051.0,15661.0,12651.0,2060.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,389.0,512.0,1001.0,1308.0,4005.0,6720.0,5142.0,2982.0,1245.0,958.0,5612.0,4391.0,2643.0,4277.0,16869.0,7442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,-1.295520973,-1.915084345,-0.78752206,-0.409877037,-0.274712555,48.5898,27.8538,170.6571,8.0527,0.791,0.1381,0.9909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,98.0,337.0,311.0,438.0,490.0,551.0,594.0,684.0,914.0,2117.0,13955.0,8414.0,5537.0,16438.0,12954.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,95.0,381.0,369.0,450.0,518.0,534.0,637.0,711.0,1028.0,2749.0,9995.0,10597.0,4786.0,9408.0,19811.0,3409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,75.0,285.0,791.0,1054.0,4334.0,4760.0,822.0,1284.0,3188.0,1112.0,647.0,2157.0,8398.0,6367.0,5320.0,11360.0,12705.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,0.215261869,0.162985902,0.044884677,0.031990403,0.006393791,50.1328,27.7763,202.3811,7.5726,0.7072,0.1043,0.9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,124.0,93.0,140.0,278.0,543.0,588.0,721.0,1092.0,2344.0,2027.0,6779.0,7068.0,5691.0,5760.0,12007.0,16412.0,3483.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,124.0,121.0,280.0,383.0,516.0,668.0,809.0,1009.0,2118.0,2616.0,3584.0,9643.0,6203.0,4207.0,7579.0,16450.0,8656.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,278.0,453.0,743.0,1037.0,1681.0,5890.0,5408.0,4225.0,2420.0,1150.0,850.0,2865.0,6118.0,3070.0,2111.0,8139.0,16261.0,2812.0,0.0,0.0,0.0
fresh_day1,-0.993364405,-1.083856246,-0.31929327,-0.239928022,-0.151025763,48.5142,29.5603,142.9126,4.1766,0.7395,0.1181,0.9933,0.0,0.0,0.0,0.0,0.0,0.0,60.0,129.0,111.0,161.0,471.0,537.0,720.0,1938.0,2168.0,5758.0,8917.0,7569.0,18768.0,13764.0,4109.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,139.0,122.0,271.0,427.0,565.0,741.0,2083.0,2658.0,3025.0,11111.0,7473.0,14488.0,14739.0,7443.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,178.0,204.0,631.0,1279.0,3074.0,7677.0,5606.0,2963.0,1009.0,3424.0,7583.0,3840.0,11987.0,14543.0,1518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,0.819575006,0.994214,0.513113466,0.33789863,0.231278869,45.0083,32.1332,171.2912,2.4048,0.8029,0.111,0.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,96.0,70.0,111.0,198.0,231.0,374.0,1006.0,1968.0,2733.0,4085.0,9002.0,11574.0,4121.0,9589.0,12619.0,4339.0,1150.0,1381.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,87.0,76.0,130.0,199.0,262.0,384.0,1022.0,1840.0,4110.0,4867.0,7290.0,10219.0,4260.0,7134.0,13582.0,6755.0,1990.0,1288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,128.0,335.0,893.0,2448.0,6413.0,4268.0,2338.0,2875.0,2270.0,2258.0,1658.0,5730.0,7504.0,3572.0,7215.0,11030.0,4487.0,87.0,22.0,1.0,0.0,0.0,0.0,0.0
fresh_day1,-0.489770124,-0.252628148,-0.163217007,-0.069979006,-0.038583224,50.2339,29.3251,174.8716,6.2457,0.721,0.1081,0.9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,113.0,122.0,212.0,480.0,639.0,766.0,1144.0,2458.0,2290.0,9092.0,6774.0,5582.0,9919.0,18415.0,6657.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,72.0,116.0,185.0,397.0,483.0,699.0,858.0,1073.0,2227.0,3046.0,5513.0,9469.0,5958.0,5051.0,15661.0,12651.0,2060.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,389.0,512.0,1001.0,1308.0,4005.0,6720.0,5142.0,2982.0,1245.0,958.0,5612.0,4391.0,2643.0,4277.0,16869.0,7442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,1.423888143,1.825442099,1.18944394,0.575827252,0.422431184,44.935,30.4058,198.4531,2.9097,0.79,0.1076,0.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,86.0,68.0,82.0,157.0,171.0,239.0,432.0,1003.0,1906.0,2604.0,3676.0,5444.0,13223.0,4988.0,5601.0,12369.0,8789.0,1633.0,1011.0,1195.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,80.0,71.0,93.0,150.0,208.0,259.0,438.0,1031.0,1779.0,3952.0,4340.0,4621.0,11148.0,5373.0,4430.0,8309.0,11536.0,4988.0,1615.0,1086.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,261.0,658.0,1393.0,4834.0,4590.0,3563.0,2133.0,2530.0,1967.0,2158.0,1587.0,3353.0,8437.0,3700.0,4725.0,8725.0,8434.0,2312.0,50.0,21.0,1.0
fresh_day1,-1.396239829,-1.915084345,-0.839547481,-0.44386684,-0.285956809,46.7655,31.2877,169.507,4.2236,0.7711,0.1196,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,111.0,230.0,266.0,350.0,511.0,713.0,1046.0,2023.0,1185.0,1815.0,11793.0,5443.0,10678.0,19444.0,8048.0,1806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,118.0,233.0,285.0,425.0,533.0,685.0,996.0,1952.0,1198.0,1575.0,11217.0,8331.0,9627.0,9647.0,16476.0,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,163.0,494.0,633.0,751.0,1979.0,6822.0,7043.0,4935.0,777.0,724.0,1848.0,9414.0,3316.0,6496.0,11662.0,8435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,0.618137294,0.578599951,0.096910098,0.099970009,0.040126553,47.1917,25.673,171.4077,2.2655,0.8052,0.1317,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,197.0,529.0,806.0,664.0,645.0,691.0,846.0,1821.0,3123.0,12956.0,4437.0,4448.0,11246.0,19915.0,3155.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,197.0,598.0,860.0,695.0,722.0,750.0,1020.0,2656.0,2809.0,9056.0,6837.0,3785.0,8278.0,17552.0,9654.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,370.0,852.0,1658.0,3762.0,3448.0,1287.0,1717.0,3045.0,1221.0,420.0,869.0,9669.0,4545.0,3965.0,8379.0,15914.0,4359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,-0.187613556,0.162985902,-0.475369534,-0.137958612,-0.061071732,46.7655,31.2877,169.507,4.2236,0.7711,0.1196,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,111.0,230.0,266.0,350.0,511.0,713.0,1046.0,2023.0,1185.0,1815.0,11793.0,5443.0,10678.0,19444.0,8048.0,1806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,118.0,233.0,285.0,425.0,533.0,685.0,996.0,1952.0,1198.0,1575.0,11217.0,8331.0,9627.0,9647.0,16476.0,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,163.0,494.0,633.0,751.0,1979.0,6822.0,7043.0,4935.0,777.0,724.0,1848.0,9414.0,3316.0,6496.0,11662.0,8435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,1.121731574,1.40982805,0.721215151,0.405878237,0.26501163,45.0177,32.1316,171.2951,8.0265,0.7605,0.1122,0.9919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,96.0,70.0,113.0,196.0,233.0,373.0,1006.0,1970.0,2753.0,4086.0,8979.0,11596.0,4111.0,9586.0,12629.0,4317.0,1154.0,1384.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,87.0,76.0,129.0,200.0,260.0,389.0,1028.0,1828.0,4132.0,4848.0,7317.0,10185.0,4277.0,7120.0,13597.0,6774.0,1966.0,1282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,129.0,333.0,899.0,2459.0,6405.0,4263.0,2353.0,2865.0,2269.0,2254.0,1651.0,5744.0,7487.0,3568.0,7216.0,11032.0,4494.0,88.0,22.0,1.0,0.0,0.0,0.0,0.0
fresh_day1,-1.094083261,-1.083856246,-0.527394955,-0.273917825,-0.252224047,47.146,25.6335,174.6926,1.6486,0.8043,0.1314,0.9982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,50.0,147.0,418.0,564.0,648.0,753.0,1024.0,1076.0,1329.0,4956.0,14501.0,4150.0,9760.0,18658.0,7033.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,105.0,199.0,437.0,651.0,680.0,830.0,1117.0,1568.0,2292.0,2614.0,14106.0,4978.0,7537.0,16466.0,11462.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,143.0,441.0,1079.0,1876.0,3194.0,2621.0,2450.0,3040.0,2362.0,494.0,462.0,5171.0,9956.0,3879.0,7295.0,15039.0,6007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,0.215261869,0.162985902,-0.111191586,-0.035989203,-0.038583224,48.5724,27.5619,169.9225,7.3844,0.7654,0.1183,0.9905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,133.0,85.0,133.0,264.0,445.0,506.0,725.0,1985.0,1910.0,4168.0,9243.0,6219.0,8366.0,22925.0,5029.0,3261.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,132.0,91.0,178.0,296.0,443.0,559.0,707.0,2215.0,2331.0,2481.0,9873.0,6887.0,7169.0,14816.0,13945.0,3376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,160.0,153.0,408.0,897.0,1677.0,4059.0,7263.0,4532.0,2553.0,882.0,2130.0,8098.0,3405.0,4671.0,15717.0,8483.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,-0.59048898,-0.668242197,-0.371318691,-0.171948415,-0.094804493,47.1201,32.1817,172.8552,6.2311,0.76,0.1245,0.9929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,61.0,127.0,153.0,410.0,635.0,775.0,879.0,2035.0,1215.0,1212.0,7286.0,9055.0,6754.0,12296.0,18172.0,4301.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,113.0,240.0,451.0,564.0,792.0,959.0,2000.0,1176.0,1136.0,5192.0,13717.0,6241.0,8889.0,16588.0,7298.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,108.0,373.0,570.0,832.0,1780.0,4571.0,9092.0,5574.0,1790.0,629.0,1136.0,5784.0,6210.0,3124.0,7168.0,14422.0,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,0.71885615,0.578599951,0.357037203,0.201939418,0.175057599,47.1291,32.1824,172.8449,3.4927,0.7708,0.1223,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,61.0,129.0,151.0,410.0,636.0,767.0,884.0,2040.0,1222.0,1198.0,7251.0,9104.0,6757.0,12298.0,18163.0,4295.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,53.0,114.0,242.0,450.0,562.0,795.0,957.0,2003.0,1172.0,1138.0,5161.0,13759.0,6208.0,8906.0,16607.0,7280.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,107.0,373.0,573.0,835.0,1778.0,4550.0,9055.0,5626.0,1788.0,630.0,1117.0,5812.0,6205.0,3123.0,7173.0,14438.0,2322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,-0.288332412,-0.252628148,-0.163217007,-0.069979006,-0.038583224,47.146,25.6335,174.6926,1.6486,0.8043,0.1314,0.9982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,50.0,147.0,418.0,564.0,648.0,753.0,1024.0,1076.0,1329.0,4956.0,14501.0,4150.0,9760.0,18658.0,7033.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,105.0,199.0,437.0,651.0,680.0,830.0,1117.0,1568.0,2292.0,2614.0,14106.0,4978.0,7537.0,16466.0,11462.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,143.0,441.0,1079.0,1876.0,3194.0,2621.0,2450.0,3040.0,2362.0,494.0,462.0,5171.0,9956.0,3879.0,7295.0,15039.0,6007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,1.323169287,1.40982805,0.825265993,0.43986804,0.354965661,50.2339,29.3251,174.8716,6.2457,0.721,0.1081,0.9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,113.0,122.0,212.0,480.0,639.0,766.0,1144.0,2458.0,2290.0,9092.0,6774.0,5582.0,9919.0,18415.0,6657.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,72.0,116.0,185.0,397.0,483.0,699.0,858.0,1073.0,2227.0,3046.0,5513.0,9469.0,5958.0,5051.0,15661.0,12651.0,2060.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,389.0,512.0,1001.0,1308.0,4005.0,6720.0,5142.0,2982.0,1245.0,958.0,5612.0,4391.0,2643.0,4277.0,16869.0,7442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,-1.194802117,-1.499470296,-0.631445797,-0.375887234,-0.263468301,45.0083,32.1332,171.2912,2.4048,0.8029,0.111,0.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,96.0,70.0,111.0,198.0,231.0,374.0,1006.0,1968.0,2733.0,4085.0,9002.0,11574.0,4121.0,9589.0,12619.0,4339.0,1150.0,1381.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,87.0,76.0,130.0,199.0,262.0,384.0,1022.0,1840.0,4110.0,4867.0,7290.0,10219.0,4260.0,7134.0,13582.0,6755.0,1990.0,1288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,128.0,335.0,893.0,2448.0,6413.0,4268.0,2338.0,2875.0,2270.0,2258.0,1658.0,5730.0,7504.0,3572.0,7215.0,11030.0,4487.0,87.0,22.0,1.0,0.0,0.0,0.0,0.0
fresh_day1,0.416699581,0.578599951,0.044884677,0.065980206,0.028882299,48.5194,24.3614,171.3315,5.1162,0.7719,0.1306,0.9938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,34.0,314.0,452.0,753.0,1064.0,1110.0,1445.0,2299.0,13734.0,4357.0,6891.0,17763.0,14105.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,149.0,321.0,625.0,924.0,1196.0,1292.0,2075.0,1761.0,12430.0,4700.0,6159.0,11375.0,18274.0,4231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,166.0,520.0,1246.0,2232.0,3425.0,2174.0,2095.0,3006.0,1352.0,535.0,1935.0,10041.0,3566.0,5071.0,12076.0,14594.0,1491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,-0.892645549,-1.083856246,-0.423344112,-0.171948415,-0.218491286,47.1424,25.6351,174.6997,6.41,0.761,0.1342,0.9929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,50.0,148.0,418.0,568.0,643.0,757.0,1019.0,1076.0,1340.0,4939.0,14487.0,4162.0,9756.0,18684.0,7027.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,105.0,200.0,436.0,651.0,681.0,830.0,1120.0,1578.0,2295.0,2583.0,14125.0,4944.0,7585.0,16488.0,11429.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,145.0,438.0,1077.0,1889.0,3193.0,2621.0,2447.0,3030.0,2366.0,493.0,468.0,5191.0,9902.0,3912.0,7266.0,15048.0,6023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh_day1,0.920293862,0.994214,0.565138887,0.33789863,0.231278869,48.4609,26.3483,197.7167,3.4402,0.8156,0.1293,0.9968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,59.0,287.0,280.0,335.0,419.0,476.0,508.0,544.0,629.0,856.0,1634.0,10048.0,11459.0,4327.0,7450.0,17704.0,8002.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,68.0,279.0,369.0,363.0,425.0,512.0,471.0,609.0,632.0,971.0,2415.0,6505.0,12889.0,4089.0,6007.0,13932.0,14748.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,73.0,223.0,641.0,884.0,2203.0,5999.0,1577.0,876.0,1472.0,2851.0,929.0,591.0,1532.0,4471.0,9567.0,4487.0,6614.0,13194.0,7345.0,0.0,0.0,0.0,0.0
